headline,category,url
"Polska, Francja i Niemcy mówią jednym głosem. Chcą wielkich fuzji w Europie",Prawo,https://www.money.pl/gospodarka/polska-francja-i-niemcy-mowia-jednym-glosem-chca-wielkich-fuzji-w-europie-6399976223201409a.html
Inspekcja Pracy w Ikei. Wszystko przez zwolnienie pracownika,Ikea,https://www.money.pl/gospodarka/inspekcja-pracy-w-ikei-wszystko-przez-zwolnienie-pracownika-6399263646242945a.html
Policjanci pobili staruszkę w sklepie. Kary więzienia w zawieszeniu i grzywna,Prawo,https://www.money.pl/gospodarka/policjanci-pobili-staruszke-w-sklepie-kary-wiezienia-w-zawieszeniu-i-grzywna-6398327845599361a.html
Umowa zlecenia a zasiłek macierzyński,Zasiłek macierzyński,"https://praca.money.pl/styl-zycia/artykul/umowa-zlecenia-a-zasilek-macierzynski,51,0,1795635.html"
IKEA zwalnia pracownika za cytowanie Biblii. Dotarliśmy do pełnych wpisów z wewnętrznego forum firmy,Biznes,https://www.money.pl/gospodarka/ikea-zwalnia-pracownika-za-cytowanie-biblii-dotarlismy-do-pelnych-wpisow-z-wewnetrznego-forum-firmy-6397818732758657a.html
IKEA zwalnia pracownika za cytowanie Biblii. Wiemy ile w sądzie zażąda wyrzucony z pracy,Wiadomości,https://www.money.pl/gospodarka/ikea-zwalnia-pracownika-za-cytowanie-biblii-wiemy-ile-w-sadzie-zazada-wyrzucony-z-pracy-6396769983268993a.html
IKEA pozwana przez zwolnionego pracownika. Miał krytykować LGBT cytując Biblię,Ikea,https://www.money.pl/gospodarka/ikea-pozwana-przez-zwolnionego-pracownika-mial-krytykowac-lgbt-cytujac-biblie-6396735659374209a.html
Upał w pracy. Państwowa Inspekcja Pracy otrzymała 150 skarg od pracowników,Prawo,https://www.money.pl/gospodarka/upal-w-pracy-panstwowa-inspekcja-pracy-otrzymala-150-skarg-od-pracownikow-6396082004469889a.html
Rośnie wysokość odszkodowań i zadośćuczynień za błędy prokuratury i sądów,Prawo,https://www.money.pl/gospodarka/rosnie-wysokosc-odszkodowan-i-zadoscuczynien-za-bledy-prokuratury-i-sadow-6396048828831873a.html
Prokurator prześwietli fundację Lux Veritatis powiązaną z o. Tadeuszem Rydzykiem?,Prawo,https://www.money.pl/gospodarka/prokurator-przeswietli-fundacje-lux-veritatis-powiazana-z-o-tadeuszem-rydzykiem-6396020579583617a.html
"Ukraińscy pracownicy w Polsce. Co piąty pracodawca zatrudnia ""na czarno""",Praca,https://www.money.pl/gospodarka/ukrainscy-pracownicy-w-polsce-co-piaty-pracodawca-zatrudnia-na-czarno-6395771292202625a.html
Kradzieże w sklepach. Branża traci rocznie 49 mld euro,Handel,https://www.money.pl/gospodarka/kradzieze-w-sklepach-branza-traci-rocznie-49-mld-euro-6394255207118465a.html
Podatek katastralny. Jarosław Kaczyński złożył deklarację. Co to oznacza?,Nieruchomości,https://www.money.pl/gospodarka/podatek-katastralny-jaroslaw-kaczynski-zlozyl-deklaracje-co-to-oznacza-6393654060234369a.html
"Słodki przekręt na miliony złotych. CBŚP zatrzymało 13 osób, w tym byłego posła",Cbśp,https://www.money.pl/gospodarka/slodki-przekret-na-miliony-zlotych-cbsp-zatrzymalo-13-osob-w-tym-bylego-posla-6393545316767361a.html
"Teresa Czerwińska wydała rozporządzenie. Ukazało się, gdy już nie była ministrem",Prawo,https://www.money.pl/gospodarka/teresa-czerwinska-wydala-rozporzadzenie-ukazalo-sie-gdy-juz-nie-byla-ministrem-6393185127638657a.html
"Przywrócenie kary śmierci. Prawnicy: ""Musielibyśmy wyjść z Unii Europejskiej""",Prawo,https://www.money.pl/gospodarka/przywrocenie-kary-smierci-prawnicy-musielibysmy-wyjsc-z-unii-europejskiej-6392875968551041a.html
"Kodeks pracy do zmian? Polacy żądają nowości, a PiS jeszcze milczy",Urlop wypoczynkowy,https://www.money.pl/gospodarka/kodeks-pracy-do-zmian-polacy-zadaja-nowosci-a-pis-jeszcze-milczy-6392565974324865a.html
Znikają faktury na podstawie paragonu. Zmiany w prawie,Podatki,https://www.money.pl/firma/wiadomosci/znikaja-faktury-na-podstawie-paragonu-zmiany-w-prawie-6392514398767233a.html
Prawo jazdy 2019. Istotne zmiany przepisów m.in. obowiązkowa wymiana dokumentów,Prawo,https://www.money.pl/gospodarka/prawo-jazdy-2019-istotne-zmiany-przepisow-min-obowiazkowa-wymiana-dokumentow-6391866158990977a.html
Jarosław Kaczyński: nigdy nie poprzemy podatku katastralnego,Prawo,https://www.money.pl/podatki/jaroslaw-kaczynski-nigdy-nie-poprzemy-podatku-katastralnego-6390453731207297a.html
"""Nalot"" Pudzianowskiego na hostel. Po publikacjach money.pl, sąd staje po stronie przedsiębiorcy",Pudzian,https://www.money.pl/gospodarka/nalot-pudzianowskiego-na-hostel-po-publikacjach-moneypl-sad-staje-po-stronie-przedsiebiorcy-6388689144293505a.html
Rekonstrukcja rządu i problemy z prawem nowych ministrów. Prawomocny wyrok i kontrole CBA,Rekonstrukcja,https://www.money.pl/gospodarka/rekonstrukcja-rzadu-i-problemy-z-prawem-nowych-ministrow-prawomocny-wyrok-i-kontrole-cba-6388296357316225a.html
Zakaz handlu w niedziele. PIP skontrolował 12 tys. placówek czynnych w niedziele niehandlowe,Prawo,https://www.money.pl/gospodarka/zakaz-handlu-w-niedziele-pip-skontrolowal-12-tys-placowek-czynnych-w-niedziele-niehandlowe-6388251676387457a.html
"CBŚP zatrzymało 6 osób. Na narkotykach mogli zarobić 2,5 mln zł",Cbśp,https://www.money.pl/gospodarka/cbsp-zatrzymalo-6-osob-na-narkotykach-mogli-zarobic-25-mln-zl-6387893937793153a.html
Tesco zamyka sklepy. Będą zwolnienia grupowe,Handel,https://www.money.pl/gospodarka/tesco-zamyka-sklepy-beda-zwolnienia-grupowe-6386578028865665a.html
Amica wygrała z lokalną dziennikarką. Za zniesławienie grzywna i 3-letni zakaz pracy w mediach,Prawo,https://www.money.pl/gospodarka/amica-wygrala-z-lokalna-dziennikarka-za-znieslawienie-grzywna-i-3-letni-zakaz-pracy-w-mediach-6385472979056769a.html
Dyskryminacja kosztowała 50 tys. zł. Nosiciel wirusa HIV wygrał z pracodawcą,Prawo,https://www.money.pl/gospodarka/dyskryminacja-kosztowala-50-tys-zl-nosiciel-wirusa-hiv-wygral-z-pracodawca-6383116173559425a.html
Kodeks pracy 2019. Ważne zmiany m.in. w wypłatach wynagrodzeń i dokumentach pracowniczych,Prawo,https://www.money.pl/gospodarka/kodeks-pracy-2019-wazne-zmiany-min-w-wyplatach-wynagrodzen-i-dokumentach-pracowniczych-6381589822310017a.html
"Trybunał Stanu orzekł ws. prywatyzacji PZU i TP S.A. ""Sprawa Emila Wąsacza powinna się przedawnić""",Prawo,https://www.money.pl/gospodarka/trybunal-stanu-orzekl-ws-prywatyzacji-pzu-i-tp-sa-sprawa-emila-wasacza-powinna-sie-przedawnic-6381321891833985a.html
Kredyty we frankach. Trybunał Sprawiedliwości ma pomóc frankowiczom,Prawo,https://www.money.pl/gospodarka/kredyty-we-frankach-trybunal-sprawiedliwosci-ma-pomoc-frankowiczom-6380790787950209a.html
Wyłudziła ponad 760 tys. zł. Fałszywa dziedziczka posiedzi za to 4 lata,Wiadomości,https://www.money.pl/gospodarka/wyludzila-ponad-760-tys-zl-falszywa-dziedziczka-posiedzi-za-to-4-lata-6379508613531777a.html
Kodeks pracy. Istotne zmiany w 2019 r. m.in. w wypłacie wynagrodzeń pracowników,Prawo,https://www.money.pl/gospodarka/kodeks-pracy-istotne-zmiany-w-2019-r-min-w-wyplacie-wynagrodzen-pracownikow-6379136396183169a.html
Ewidencja czasu pracy 2019. Zmiany w obowiązkach pracodawców,Prawo,https://www.money.pl/gospodarka/ewidencja-czasu-pracy-2019-zmiany-w-obowiazkach-pracodawcow-6378775535798401a.html
Kodeks pracy 2019. Zmiany od nowego roku m.in. nowe zasady wypłaty wynagrodzeń,Prawo pracy,https://www.money.pl/gospodarka/kodeks-pracy-2019-zmiany-od-nowego-roku-min-nowe-zasady-wyplaty-wynagrodzen-6378025837856385a.html
"Zmiany w umowach o dzieło i zlecenie. ""Prace się toczą""",Umowa zlecenie,https://www.money.pl/gospodarka/zmiany-w-umowach-o-dzielo-i-zlecenie-prace-sie-tocza-6373494334826625v.html
"""Nalot"" na hostel. Dziś ""Pudzian"" twierdzi, że sąd stanął po jego stronie. Wcześniej mówił co innego",Pudzian,https://www.money.pl/gospodarka/nalot-na-hostel-dzis-pudzian-twierdzi-ze-sad-stanal-po-jego-stronie-wczesniej-mowil-co-innego-6373433739728513a.html
Poseł PiS oskarżony o łapówkarstwo. Miał kupić prawo jazdy,Prawo,https://www.money.pl/gospodarka/posel-pis-oskarzony-o-lapowkarstwo-mial-kupic-prawo-jazdy-6373086946736257a.html
13 tys. skarg do ZUS-u. Wszystkie od kobiet z jednego rocznika,Emerytury,https://www.money.pl/emerytury/13-tys-skarg-do-zus-u-wszystkie-od-kobiet-z-jednego-rocznika-6371787339618433a.html
Kodeks pracy 2019. Pracownicze Plany Kapitałowe oraz nowe zasady wypłaty wynagrodzeń,Prawo pracy,https://www.money.pl/gospodarka/kodeks-pracy-2019-pracownicze-plany-kapitalowe-oraz-nowe-zasady-wyplaty-wynagrodzen-6370966335850625a.html
Kodeks pracy 2019. Zmiany w wypłatach wynagrodzeń i Pracownicze Plany Kapitałowe,Przepisy,https://www.money.pl/gospodarka/kodeks-pracy-2019-zmiany-w-wyplatach-wynagrodzen-i-pracownicze-plany-kapitalowe-6369599909488257a.html
Kodeks pracy 2019. Nowelizacja ustawy - zmiany w wypłatach wynagrodzeń i PPK,Prawo pracy,https://www.money.pl/gospodarka/kodeks-pracy-2019-nowelizacja-ustawy-zmiany-w-wyplatach-wynagrodzen-i-ppk-6368529751205505a.html
Rząd szykuje nowe przepisy budowlane. Ma być łatwiej w wyjątkowych sytuacjach,Prawo,https://www.money.pl/gospodarka/rzad-szykuje-nowe-przepisy-budowlane-ma-byc-latwiej-w-wyjatkowych-sytuacjach-6368476715473025a.html
Upadłość konsumencka byłego przedsiębiorcy,Prawo,https://www.money.pl/gospodarka/upadlosc-konsumencka-bylego-przedsiebiorcy-6368191877224065a.html
Rewolucja w urlopach rodzicielskich. Dwa miesiące z dziećmi - tylko dla ojca,Rodzina,https://www.money.pl/gospodarka/rewolucja-w-urlopach-rodzicielskich-dwa-miesiace-z-dziecmi-tylko-dla-ojca-6367048560445569a.html
Strajk nauczycieli a urlop na żądanie. Kiedy przysługuje i czy pracodawca może go odmówić?,Oświata,https://www.money.pl/gospodarka/strajk-nauczycieli-a-urlop-na-zadanie-kiedy-przysluguje-i-czy-pracodawca-moze-go-odmowic-6366676096394881a.html
Kodeks pracy. Nowe zasady wypłaty wynagrodzeń i PPK - zmiany od 1 stycznia 2019 r.,Prawo pracy,https://www.money.pl/gospodarka/kodeks-pracy-nowe-zasady-wyplaty-wynagrodzen-i-ppk-zmiany-od-1-stycznia-2019-r-6366034680538753a.html
Kodeks pracy 2019. Nowelizacja ustawy - jakie zmiany zostały wprowadzone?,Finanse,https://www.money.pl/gospodarka/kodeks-pracy-2019-nowelizacja-ustawy-jakie-zmiany-zostaly-wprowadzone-6365633630230145a.html
"ACTA 2 kontra PiS. Sprawdziliśmy, czy rząd ma pole manewru",Unia europejska,https://www.money.pl/gospodarka/acta-2-kontra-pis-sprawdzilismy-czy-rzad-ma-pole-manewru-6364964231624833a.html
Kodeks pracy - zmiany w 2019 r. Pracownicze Plany Kapitałowe i nowe zasady wypłaty wynagrodzeń,Finanse,https://www.money.pl/gospodarka/kodeks-pracy-zmiany-w-2019-r-pracownicze-plany-kapitalowe-i-nowe-zasady-wyplaty-wynagrodzen-6364649394017921a.html
Kodeks pracy 2019. Zmiany w wypłacie wynagrodzeń oraz wprowadzenie Pracowniczych Planów Kapitałowych,Finanse,https://www.money.pl/gospodarka/kodeks-pracy-2019-zmiany-w-wyplacie-wynagrodzen-oraz-wprowadzenie-pracowniczych-planow-kapitalowych-6364221596001921a.html
Zakaz handlu w niedzielę. Sąd uniewinnił przedsiębiorcę,Zakaz handlu,https://www.money.pl/gospodarka/zakaz-handlu-w-niedziele-sad-uniewinnil-przedsiebiorce-6363628593297025a.html
"Hulajnogi elektryczne, drony i Uber. Świat idzie do przodu, a rząd nie nadąża z nowym prawem",Hulajnogi elektryczne,https://www.money.pl/gospodarka/hulajnogi-elektryczne-drony-i-uber-swiat-idzie-do-przodu-a-rzad-nie-nadaza-z-nowym-prawem-6363212370110593a.html
"Kodeks pracy 2019. Likwidacja umów zlecenie, zmiany w urlopach wypoczynkowych i ""na żądanie""?",Finanse,https://www.money.pl/gospodarka/kodeks-pracy-2019-likwidacja-umow-zlecenie-zmiany-w-urlopach-wypoczynkowych-i-na-zadanie-6363234748930177a.html
"Szczecin mówi ""dość"" niemieckim kierowcom. W grze 4 mln zł",Prawo,https://www.money.pl/gospodarka/szczecin-mowi-dosc-niemieckim-kierowcom-w-grze-4-mln-zl-6362154180561025a.html
Sąd w Gdańsku zamknął sprawę prezydenta Adamowicza. Umorzył postępowanie ws. oświadczeń majątkowych,Prawo,https://www.money.pl/gospodarka/sad-w-gdansku-zamknal-sprawe-prezydenta-adamowicza-umorzyl-postepowanie-ws-oswiadczen-majatkowych-6362103240914561a.html
"Google znów ukarane. 1,5 mld euro za naruszenie zasad antymonopolowych",Prawo,https://www.money.pl/gospodarka/google-znow-ukarane-15-mld-euro-za-naruszenie-zasad-antymonopolowych-6361460064016001a.html
CBA zatrzymało trzech przedsiębiorców. Fikcyjnymi fakturami spowodowali szkody na 29 mln zł,Cba,https://www.money.pl/gospodarka/cba-zatrzymalo-trzech-przedsiebiorcow-fikcyjnymi-fakturami-spowodowali-szkody-na-29-mln-zl-6361081480390273a.html
Kodeks pracy 2019. Szykują się duże zmiany dla pracowników i pracodawców?,Prawo pracy,https://www.money.pl/gospodarka/kodeks-pracy-2019-szykuja-sie-duze-zmiany-dla-pracownikow-i-pracodawcow-6360722318465153a.html
Przedawnienie samowoli budowlanej po 20 latach. Resort zapowiada rewolucję,Prawo budowlane,https://www.money.pl/gospodarka/przedawnienie-samowoli-budowlanej-po-20-latach-resort-zapowiada-rewolucje-6360385157888129a.html
Brexit. Polska szykuje się na najgorsze. Sejm przegłosował pakiet zmian w prawie,Brexit,https://www.money.pl/gospodarka/brexit-polska-szykuje-sie-na-najgorsze-sejm-przeglosowal-pakiet-zmian-w-prawie-6359668070062209a.html
"Kodeks pracy 2019. Zmiany w urlopach wypoczynkowych, ""na żądanie"" oraz likwidacja umów zlecenie?",Zmiany w Kodeksie Pracy 2019,https://www.money.pl/gospodarka/kodeks-pracy-2019-zmiany-w-urlopach-wypoczynkowych-na-zadanie-oraz-likwidacja-umow-zlecenie-6358578386471041a.html
Prezent na Dzień Kobiet. Tak państwa dbają o swoje obywatelki,Dzień kobiet,https://www.money.pl/gospodarka/prezent-na-dzien-kobiet-tak-panstwa-dbaja-o-swoje-obywatelki-6356849269860481a.html
Przyszło wezwanie do zapłaty ze Szwecji. Polska ma zapłacić 720 mln,Odszkodowanie,https://www.money.pl/gospodarka/przyszlo-wezwanie-do-zaplaty-ze-szwecji-polska-ma-zaplacic-720-mln-6355675635558529a.html
UODO dostał już blisko 2 tys. zgłoszeń w kwestii RODO. Ale do tej pory nie nałożył żadnej kary,Rodo,https://www.money.pl/gospodarka/uodo-dostal-juz-blisko-2-tys-zgloszen-w-kwestii-rodo-ale-do-tej-pory-nie-nalozyl-zadnej-kary-6353643334538881a.html
Spadek po rodzicach. Najważniejsze kwestie związane z dziedziczeniem,Spadki i darowizny,https://www.money.pl/firma/wiadomosci/spadek-po-rodzicach-najwazniejsze-kwestie-zwiazane-z-dziedziczeniem-6350761466250881a.html
Użytkowanie wieczyste. Jest podpis prezydenta pod nowelą,Prawo,https://www.money.pl/gospodarka/uzytkowanie-wieczyste-jest-podpis-prezydenta-pod-nowela-6348733037946497a.html
Długi alimentacyjne. Diety kierowców w połowie mogą zostać zajęte,Transport drogowy,https://www.money.pl/gospodarka/dlugi-alimentacyjne-diety-kierowcow-w-polowie-moga-zostac-zajete-6348620813481601a.html
Do kiedy obowiązują alimenty? Obalamy popularny mit,Prawo,https://www.money.pl/gospodarka/do-kiedy-obowiazuja-alimenty-obalamy-popularny-mit-6347902252762753a.html
"Bruksela chce walczyć z ""dumpingiem socjalnym"". Uzgodniono dyrektywę ws. warunków pracy",Prawo pracy,https://www.money.pl/gospodarka/bruksela-chce-walczyc-z-dumpingiem-socjalnym-uzgodniono-dyrektywe-ws-warunkow-pracy-6347045961729665a.html
"Kłopoty znanego biznesmena. Ukradli mu spółkę, a sąd to ""przyklepał""",Biznes,https://www.money.pl/firma/wiadomosci/klopoty-znanego-biznesmena-ukradli-mu-spolke-a-sad-to-przyklepal-6345836450994305a.html
Użytkowanie wieczyste nie zniknęło. Spółdzielnie nadal muszą płacić,Prawo,https://www.money.pl/gospodarka/uzytkowanie-wieczyste-nie-zniknelo-spoldzielnie-nadal-musza-placic-6345809584289921a.html
"""Nie ma dzieci drugiej kategorii"". Bruksela ujęła się za imigrantami w Austrii, m.in. Polakami",Unia europejska,https://www.money.pl/gospodarka/nie-ma-dzieci-drugiej-kategorii-bruksela-ujela-sie-za-imigrantami-w-austrii-min-polakami-6342026332477057a.html
Skarb Państwa odpowiedzialny za tragedię w MTK. Jest decyzja sądu,Mtk,https://www.money.pl/gospodarka/skarb-panstwa-odpowiedzialny-za-tragedie-w-mtk-jest-decyzja-sadu-6341611382621825a.html
Rzecznik przedsiębiorców chce ukrócić sztuczki skarbówki,Msp,https://www.money.pl/firma/wiadomosci/rzecznik-przedsiebiorcow-chce-ukrocic-sztuczki-skarbowki-6340928730753153a.html
"ZUS żąda bilansu, którego jeszcze nie ma. Przedsiębiorcy czują się przyparci do muru, ale nie mają wyjścia",Zus,https://www.money.pl/gospodarka/zus-zada-bilansu-ktorego-jeszcze-nie-ma-przedsiebiorcy-czuja-sie-przyparci-do-muru-ale-nie-maja-wyjscia-6340892175521409a.html
Wniosek o nabycie spadku. Jak go sporządzić?,Nabycie spadku,https://www.money.pl/firma/wiadomosci/wniosek-o-nabycie-spadku-jak-go-sporzadzic-6339852439848577a.html
"Brexit. Pracownicy nie powinni się martwić, gorzej z przedsiębiorcami i klientami sklepów",Brexit,https://www.money.pl/gospodarka/brexit-pracownicy-nie-powinni-sie-martwic-gorzej-z-przedsiebiorcami-i-klientami-sklepow-6339181218031233a.html
"Poszkodowani w GetBack chwalą nowe przepisy. ""Ogromne ułatwienie""",Getback,https://www.money.pl/gospodarka/poszkodowani-w-getback-chwala-nowe-przepisy-ogromne-ulatwienie-6337338373711489a.html
Wiceminister rodziny odwołana. Pogrążył ją skandaliczny projekt ustawy,Prawo,https://www.money.pl/gospodarka/wiceminister-rodziny-odwolana-pograzyl-ja-skandaliczny-projekt-ustawy-6336619435910785a.html
"Otwieramy escape room, nic prostszego. Zero koncesji, zezwoleń, zaświadczeń",Działalność gospodarcza,https://www.money.pl/gospodarka/otwieramy-escape-room-nic-prostszego-zero-koncesji-zezwolen-zaswiadczen-6335959055677057a.html
Prosta spółka akcyjna. Minister Emilewicz zdradza termin jej wprowadzenia,Spółki,https://www.money.pl/firma/wiadomosci/prosta-spolka-akcyjna-minister-emilewicz-zdradza-termin-jej-wprowadzenia-6335951601277058a.html
Ordynacja podatkowa. Nowa ordynacja od stycznia 2019,Prawo podatkowe,https://www.money.pl/firma/wiadomosci/ordynacja-podatkowa-nowa-ordynacja-od-stycznia-2019-6334203020686977a.html
E-faktury w zamówieniach publicznych już od kwietnia. Jak się na nie przygotować?,E-faktury,https://www.money.pl/gospodarka/e-faktury-w-zamowieniach-publicznych-juz-od-kwietnia-jak-sie-na-nie-przygotowac-6368844445419137a.html
"Związki zawodowe dla każdego. Należeć mogą nawet pracownicy na ""śmieciówkach""",Msp,https://www.money.pl/firma/wiadomosci/zwiazki-zawodowe-dla-kazdego-nalezec-moga-nawet-pracownicy-na-smieciowkach-6333804576061057a.html
"Ziobro narzeka na komorników bez studiów. Komornik odpowiada, że chodzi o kilka osób",Komornicy,https://www.money.pl/gospodarka/ziobro-narzeka-na-komornikow-bez-studiow-komornik-odpowiada-ze-chodzi-o-kilka-osob-6333499419588737a.html
"Do związku zawodowego także ze ""śmieciówką"". Wchodzi rewolucyjny przepis",Praca,https://www.money.pl/gospodarka/zwiazki-zawodowe-na-smieciowce-6333461836076673a.html
Rewolucja w ulgach podatkowych dla firm. Inwestujesz w technologie? Zaoszczędzisz,Ulgi podatkowe,https://www.money.pl/firma/wiadomosci/rewolucja-w-ulgach-podatkowych-dla-firm-inwestujesz-w-technologie-zaoszczedzisz-6333430105995393a.html
"Rząd zamierza pomóc karpiom. Więcej miejsca, więcej wody",Prawo,"https://www.money.pl/gospodarka/wiadomosci/artykul/ustawa-ochronna-karp,14,0,2424846.html"
Użytkowanie wieczyste zostanie na osiedlach. Będą opłaty za korzystanie z dróg i podwórek,Nieruchomości,https://www.money.pl/gospodarka/uzytkowanie-wieczyste-zostanie-na-osiedlach-beda-oplaty-za-korzystanie-z-drog-i-podworek-6332325829363841a.html
"Nowe zasady przechowywania dokumentacji pracowników. Firmy mają kilka dni, by się dostosować",Prawo,https://www.money.pl/gospodarka/nowe-zasady-przechowywania-dokumentacji-pracownikow-firmy-maja-kilka-dni-by-sie-dostosowac-6329687031367297a.html
"MSZ może wprowadzać podróżnych w błąd. Uważaj, bo błędne informacje o paszportach skasują twoje wakacje",Prawo,"https://www.money.pl/gospodarka/wiadomosci/artykul/waznosc-paszportu-jordania-wakacje-wylot,58,0,2421050.html"
Sprawa pobicia byłego wiceszefa KNF wraca. Po Nowym Roku na nowo rusza proces,Afera skok,"https://www.money.pl/gospodarka/wiadomosci/artykul/knf-skok-wolomin-kwasniak,141,0,2424205.html"
Ziobro zapowiada kolejne zmiany w sądach. Ma być szybciej,Prawo,https://www.money.pl/gospodarka/ziobro-zapowiada-kolejne-zmiany-w-sadach-ma-byc-szybciej-6327830362597505a.html
Paraliż w sądach. W panice ściągają kadrę - płacą 500 zł za dzień,Protesty,"https://www.money.pl/gospodarka/wiadomosci/artykul/paraliz-w-sadach-protest,45,0,2424109.html"
"Ostrzejsze kary za nieuczciwe pożyczki, oszustwa gospodarcze i internetowe. Resort Sprawiedliwości sonduje Polaków",Prawo,"https://www.money.pl/gospodarka/wiadomosci/artykul/kary-nieuczciwe-pozyczki-oszustwa-gospodarcze,208,0,2424016.html"
Ważny wyrok TK dla pracowników: przywrócenie do pracy także dla zatrudnionych na czas określony,Prawo pracy,"https://www.money.pl/gospodarka/wiadomosci/artykul/wazny-wyrok-tk-dla-pracownikow-przywrocenie,75,0,2423883.html"
Adw. B. Raczkowski: W Polsce nawet 90 proc. roszczeń mobbingowych jest nieuzasadnionych,Prawo pracy,"https://www.money.pl/gospodarka/wiadomosci/artykul/adw-b-raczkowski-w-polsce-nawet-90-proc,98,0,2423650.html"
Alimenty natychmiastowe. Wiceminister zapowiada szybkie rozwiązania,Prawo,"https://www.money.pl/gospodarka/wiadomosci/artykul/alimenty-natychmiastowe-opieka-sady,75,0,2423627.html"
Prawo spadkowe. Jakie kwestie reguluje?,Dziedziczenie,https://www.money.pl/firma/wiadomosci/prawo-spadkowe-jakie-kwestie-reguluje-6324960996989057a.html
60 tys. dzieci więcej dostanie dodatkowe pieniądze. Wzrasta kryterium dochodowe,Prawo,"https://www.money.pl/gospodarka/wiadomosci/artykul/alimenty-kryterium-dochodowe,209,0,2423505.html"
Balcerowicz kontra TVP. Rusza proces,Prawo,"https://www.money.pl/gospodarka/wiadomosci/artykul/balcerowicz-kontra-tvp-rusza-proces,200,0,2423496.html"
Zaostrzenie zakazu handlu w niedzielę. Projekt spada z prządku obrad,Handel,"https://www.money.pl/gospodarka/wiadomosci/artykul/zakaz-handlu-zakupy-niedziele,249,0,2423289.html"
"Jedno zdanie w CV. Nie wpiszesz, nie licz na to, że zadzwonią",Praca,https://www.money.pl/firma/wiadomosci/jedno-zdanie-w-cv-nie-wpiszesz-nie-licz-na-to-ze-zadzwonia-6323191988803713a.html
Będą kolejne ułatwienia dla firm. Emilewicz zapowiada,Mśp,https://www.money.pl/firma/wiadomosci/beda-kolejne-ulatwienia-dla-firm-emilewicz-zapowiada-6322801233778817a.html
Nie wykorzystałeś urlopu? Nie wszystkie dni wolne przechodzą na kolejny rok,Urlopy,"https://www.money.pl/gospodarka/wiadomosci/artykul/urlop-opieka-na-dziecko-praca-pracodawca,197,0,2422981.html"
Postępowanie administracyjne. Co należy o nim wiedzieć?,Prawo,https://www.money.pl/firma/wiadomosci/postepowanie-administracyjne-co-nalezy-o-nim-wiedziec-6322106726520449a.html
"Rodzicu, masz czas do końca grudnia, by wziąć dni wolne na opiekę nad dzieckiem",Prawo pracy,https://www.money.pl/firma/wiadomosci/rodzicu-masz-czas-do-konca-grudnia-by-wziac-dni-wolne-na-opieke-nad-dzieckiem-6321770281199745a.html
Koniec użytkowania wieczystego oznacza ryzyko bankructw spółdzielni i wyższe czynsze,Prawo,"https://www.money.pl/gospodarka/wiadomosci/artykul/koniec-uzytkowania-wieczystego-oznacza-ryzyko,50,0,2422578.html"
Przedsiębiorcy od wpłat na czas wolą dobre relacje z kontrahentami. 90 proc. firm MŚP w ogóle nie ściga dłużników,Długi,https://www.money.pl/firma/wiadomosci/przedsiebiorcy-od-wplat-na-czas-wola-dobre-relacje-z-kontrahentami-90-proc-firm-msp-w-ogole-nie-sciga-dluznikow-6321750410774145a.html
Ustawa o sukcesji firm weszła w życie. Przepisy ułatwią działanie firm rodzinnych,Własny biznes,https://www.money.pl/firma/wiadomosci/ustawa-o-sukcesji-firm-weszla-w-zycie-przepisy-ulatwia-dzialanie-firm-rodzinnych-6320676144519297a.html
"Ustawa o sukcesji firm wchodzi w życie 25 listopada. Minister przedsiębiorczości tłumaczy, co to oznacza",Własny biznes,https://www.money.pl/firma/wiadomosci/ustawa-o-sukcesji-firm-wchodzi-w-zycie-25-listopada-minister-przedsiebiorczosci-tlumaczy-co-to-oznacza-6319982118430849a.html
Rzecznik przedsiębiorców chce ukarania urzędniczek - prowokatorek,Prowokacja,https://www.money.pl/firma/wiadomosci/rzecznik-przedsiebiorcow-chce-ukarania-urzedniczek-prowokatorek-6319334788449921a.html
Rewolucja w umowach o pracę. Koniec z ciągłym przedłużaniem umów na czas określony,Prawo pracy,https://www.money.pl/firma/wiadomosci/rewolucja-w-umowach-o-prace-koniec-z-ciaglym-przedluzaniem-umow-na-czas-okreslony-6318970110436993a.html
Dobra osobiste. Jakie dobra podlegają ochronie?,Dobra osobiste,https://www.money.pl/firma/wiadomosci/dobra-osobiste-jakie-dobra-podlegaja-ochronie-6318578353206913a.html
"Ustawa o Pracowniczych Planach Kapitałowych. Wyliczamy, ile można zyskać",Ppk,https://www.money.pl/firma/wiadomosci/ustawa-o-pracowniczych-planach-kapitalowych-wyliczamy-ile-mozna-zyskac-6318580609275521a.html
Warchoł: szykujemy reformę postępowania karnego. Sądy mają przyspieszyć,Kongres 590,https://www.money.pl/firma/wiadomosci/warchol-szykujemy-reforme-postepowania-karnego-sady-maja-przyspieszyc-6317520388176001a.html
ZPP: Biurokracja szkodzi firmom i słono kosztuje. Nawet 50 mld zł rocznie,Nastroje w firmach,https://www.money.pl/firma/wiadomosci/zpp-biurokracja-szkodzi-firmom-i-slono-kosztuje-nawet-50-mld-zl-rocznie-6316838365264001a.html
Limit składek ZUS. Trybunał wraca do sprawy 30-krotności,Zus,"https://www.money.pl/gospodarka/wiadomosci/artykul/limit-skladek-zus-30-krotnosc,219,0,2420955.html"
