headline,category,content,url
"Agata Duda organizuje konkurs. Hola, hola, rodacy. Trzeba spełnić dwa warunki",yapping,"Agata Duda sprawuje funkcję pierwszej damy już dziewiąty rok z rzędu. W tym okresie pojawiało się wiele głosów, jakoby żona głowy państwa nie była zaangażowana w swoją rolę i rzadko zabierała głos w j","https://www.plotek.pl/plotek/7,154063,31550444,agata-duda-organizuje-konkurs-chcecie-sie-zglosic-hola-hola.html"
"Przykre wieści na temat dzieci Barbary Sienkiewicz. Posłanka ujawniła, jak spędzą święta",yapping,"Barbara Sienkiewicz została okrzyknięta najstarszą matką w Polsce. Aktorka, która zdecydowała się na dojrzałe macierzyństwo, zmarła w wieku 69 lat 7 czerwca 2024 roku. Kobieta zapisała w testamencie","https://www.plotek.pl/plotek/7,154063,31550454,smutne-wiesci-na-temat-dzieci-barbary-sienkiewicz-tak-spedza.html"
Katarzyna Cichopek świętuje 11. urodziny córki. Na tort nie poskąpiła,yapping,"4 grudnia Marcin Hakiel i Dominika Serowska dumnie poinformowali w mediach społecznościowych, że na świecie pojawił się Romeo. Szczęśliwi rodzice dzielą się pierwszymi wspólnymi chwilami z synem w sie","https://www.plotek.pl/plotek/7,154063,31550511,katarzyna-cichopek-swietuje-nastoletniosc-corki-tort-robi-wrazenie.html"
Internauci grzmią o krzywdzie syna Hakiela. Dominika zamknęła usta krytykom,yapping,"Marcin Hakiel i Dominika Serowska od jakiegoś czasu są razem. Para nie stroni od mediów, gdzie chętnie opowiadają o związku. Nie brakuje ich również w sieci. Niedawno na świecie pojawiło się pierwsze","https://www.plotek.pl/plotek/7,154063,31550241,internauci-grzmia-o-krzywdzie-syna-hakiela-dominika-zamknela.html"
Sawicka z powrotem mieszka u byłego męża. Mówi o ustalonych warunkach,yapping,"Agata Sawicka i Wojtek Sawicki tworzyli jedną z bardzo lubianych par w internecie. Wielu podziwiało związek influencerki i jej byłego już partnera, który zmaga się z dystrofią mięśniową Duchenne'a. Ic","https://www.plotek.pl/plotek/7,154063,31550032,dlaczego-sawicka-znow-zamieszkala-z-bylym-postanowila-wyjasnic.html"
Aktywista LGBT+ wygrał w sądzie z TVP. Doczekał się długich przeprosin,yapping,"Telewizją Polską przez lata zarządzał Jacek Kurski, który został jej prezesem w 2016 roku. Aż do 2022 roku mogliśmy obserwować zmiany, które zachodziły u państwowego nadawcy. Nie dało się ukryć, że pr","https://www.plotek.pl/plotek/7,154063,31550275,aktywista-lgbt-wygral-w-sadzie-z-tvp-doczekal-sie-dlugich.html"
Maja Hyży zmaga się z koszmarnym bólem. To nie koniec problemów po wyjściu ze szpitala,yapping,"Maja Hyży jest bardzo aktywna w mediach społecznościowych, gdzie chętnie pokazuje ujęcia z życia prywatnego. Niedawno piosenkarka poinformowała fanów, że musiała przejść poważną operację biodra. Tym r","https://www.plotek.pl/plotek/7,154063,31550099,maja-hyzy-zmaga-sie-z-koszmarnym-bolem-to-nie-koniec-problemow.html"
To będzie hit! Doda współpracuje z byłymi partnerami. Obnażą całą prawdę,yapping,"Doda wie, że produkcje z jej osobą cieszą się ogromnym zainteresowaniem. Razem z Amazon Prime Video pracuje nad filmem o swoim życiu i karierze, w którym nie zabraknie prywaty. Artystka postanowiła wr","https://www.plotek.pl/plotek/7,154063,31549464,doda-kreci-dokument-o-sobie-w-ktory-zaangazowala-eks-chcialam.html"
Dorota Wellman z zaskakującym wyznaniem. Jest gotowa na najgorsze,yapping,"Codziennie dochodzą do nas niepokojące informacje z krajów ogarniętych konfliktami. Dorota Wellman śledzi sytuację na bieżąco i jest przygotowana na każdy scenariusz. Wierzę, że będzie dobrze, a gdyb","https://www.plotek.pl/plotek/7,154063,31549733,szokujace-slowa-doroty-wellman-jest-gotowa-na-najgorsze.html"
"Erotyczne opowiadania o Trzaskowskim. Po nich oczu kąpiel. 'Przejechałam dłonią po jego mięśniach brzucha, a on...'",yapping,"Co łączy postaci ze świata Harry'ego Pottera, Quebonafide, Taco Hemingwaya oraz Rafała Trzaskowskiego? Wszyscy oni zostali bohaterami fanfików, a więc amatorskich utworów, których autorami zazwyczaj s","https://www.plotek.pl/plotek/7,154063,31548148,erotyczne-opowiadania-o-trzaskowskim-a-po-nich-oczu-kapiel.html"
"To przesądziło. Kaczorowska wyjawiła, kiedy podjęła decyzję o rozstaniu z Pelą",yapping,"Na początku października w mediach pojawiła się wiadomość o rozstaniu Agnieszki Kaczorowskiej i Macieja Peli. I choć małżonkowie z początku milczeli, ostatecznie oboje potwierdzili te wieść podczas wi","https://www.plotek.pl/plotek/7,154063,31549471,kaczorowska-wyjawila-kiedy-podjela-decyzje-o-rozstaniu-z-pela.html"
"Kubicka pod kroplówką, a Baron chwycił za telefon. Zaczął się tłumaczyć",yapping,"Sandra Kubicka niedawno poinformowała fanów, że ostatnie dni były dla niej wyjątkowo trudne. Modelka musiała pogodzić nadzorowanie budowy domu z chorobą. Jak sama podkreśliła, zjadła coś, czego nie po","https://www.plotek.pl/plotek/7,154063,31549721,kubicka-pod-kroplowka-a-baron-sie-tlumaczy-budowa-proba.html"
"Kurier DPD rozpakował świąteczny prezent i się rozczarował. Niebywałe, co dostał",yapping,"Do świąt Bożego Narodzenia pozostał niewiele ponad tydzień. To czas kiedy wiele firm decyduje się obdarować swoich pracowników upominkami. Ostatnio pracownicy ochoczo dzielą się w sieci prezentami, kt","https://www.plotek.pl/plotek/7,154063,31548935,kurier-dpd-narzeka-na-swiateczna-paczke-internauci-szybko-postawili.html"
Syn Górniak nie chce nosić nazwiska żadnego z rodziców. Takich słów chyba nikt się nie spodziewał,yapping,"Edyta Górniak i Dariusz Krupa mają razem syna Allana. 20-latek poszedł w ślady sławnych rodziców. Nie da się ukryć, że ma bardzo dobry kontakt z mamą. Tego nie można powiedzieć jednak o jego tacie. -","https://www.plotek.pl/plotek/7,154063,31548885,syn-gorniak-nie-chce-nosic-nazwiska-zadnego-z-rodzicow-takich.html"
"Wiedzieliście, kim jest brat Weroniki Rosati? Niebywałe, czym zajmuje się 51-latek",yapping,"Weronika Rosati dała się poznać jako utalentowana aktorka. Również jej rodzina zyskała dużą popularność. Rodzice celebrytki to Teresa i Dariusz Rosati. Mama aktorki zajmuje się modą, zaś jej tata poli","https://www.plotek.pl/plotek/7,154063,31548547,brat-weroniki-rosati-tez-jest-popularny-malo-kto-wie-czym.html"
"Rozenek wydaje 28 tys. zł na syna. Wszystko po to, by dołączył do 8 proc. Polaków",yapping,"Małgorzata Rozenek-Majdan i Radosław Majdan są rodzicami czteroletniego Henryka. Nie da się ukryć, że chłopiec jest oczkiem w głowie pary. Zdjęcia i nagrania z synem pojawiają się w mediach społecznoś","https://www.plotek.pl/plotek/7,154063,31548150,rozenek-wydaje-28-tys-rocznie-na-syna-chce-aby-zdobyl-umiejetnosc.html"
Magdalena Biejat nie przypomina dawnej siebie. Tak kiedyś wyglądała kandydatka Lewicy,yapping,"Od jakiegoś czasu spekulowano na temat tego, kto będzie reprezentować Lewicę w wyborach prezydenckich. Najczęściej stawiano na ministerkę ds. rodziny Agnieszkę Dziemianowicz-Bąk i ministerkę ds. równo","https://www.plotek.pl/plotek/7,154063,31547849,magdalena-biejat-nie-przypomina-dawnej-siebie-tak-kiedys-wygladala.html"
Trzaskowski zakpił z Andrzeja Dudy. Wszyscy to usłyszeli,yapping,"Rafał Trzaskowski od lat jest aktywny w mediach społecznościowych, ale teraz od kiedy kandyduje w wyborach prezydenckich, publikuje jeszcze więcej treści na X. Teraz polityk postanowił zaspokoić cieka","https://www.plotek.pl/plotek/7,154063,31547728,trzaskowski-mowil-o-serniku-wtem-zakpil-z-andrzeja-dudy-moze.html"
Wesołowska urodziła cztery miesiące temu. Pokazała najnowsze zdjęcie syna,yapping,Kuba Wesołowski największą popularność zyskał dzięki roli Igora Nowaka w uwielbianym przez widzów serialu Na wspólnej. Aktor od lat jest w związku małżeńskim z Agnieszką. Para w 2016 roku powitała n,"https://www.plotek.pl/plotek/7,154063,31547737,syn-kuby-wesolowskiego-ma-juz-cztery-miesiace-tak-dzis-wyglada.html"
"Najpierw zrezygnowała z nazwiska męża, a teraz to. Emilia Komarnicka nie owija w bawełnę",yapping,Jakiś czas temu Emilia Komarnicka przestała używać nazwiska męża i wróciła publicznie do panieńskiego. To rozpętało prawdziwą burzę w mediach. W sieci pojawiły się plotki o kryzysie w jej małżeństwie,"https://www.plotek.pl/plotek/7,154063,31547666,najpierw-zrezygnowala-z-nazwiska-meza-a-teraz-to-emilia-komarnicka.html"
Kubicka trafiła pod kroplówkę. Co w tym czasie robił Baron?,yapping,"Sandra Kubicka ostatnie dni przeżyła jako koszmar. Nadzorowała przeprowadzkę do nowego domu, a w tym samym czasie się rozchorowała. Poinformowała fanów na Instagramie, że zmaga się z zatruciem pokarmo","https://www.plotek.pl/plotek/7,154063,31547663,kubicka-trafila-pod-kroplowke-co-w-tym-czasie-robil-baron.html"
Agata Sawicka znów wprowadziła się do Wojtka. 'Robię krok w tył',yapping,"Wojtek Sawicki zmaga się z dystrofią mięśniową Duchenne'a. Od lat prowadzi konto na Instagramie Life on Wheelz, gdzie dzieli się swoją codziennością. W 2022 roku wziął ślub z Agatą, która była dla n","https://www.plotek.pl/plotek/7,154063,31547626,agata-sawicka-znow-wprowadzila-sie-do-wojtka-wszystko-przez.html"
Sekielski o alkoholizmie. Mówi o sprzątaniu rzygowin i 'praniu zafajdanych majtek',yapping,Marek Sekielski jest producentem telewizyjnym. Razem z Tomaszem Sekielskim zrealizował takie głośne produkcje dokumentalne jak Tylko nie mów nikomu oraz Zabawa w chowanego. 46-latek kilka lat temu,"https://www.plotek.pl/plotek/7,154063,31547606,marek-sekielski-o-alkoholizmie-mowi-o-sprzataniu-rzygowin-i.html"
"Viki Gabor kocha sztuczne rzęsy. Pokazała się bez nich, a fani oniemieli",yapping,"Viki Gabor dała się poznać jako jedna z najbardziej rozpoznawalnych gwiazd młodego pokolenia w Polsce. Wszystko za sprawą popularnego programu TVP The Voice Kids, a także Eurowizji Junior, którą wyg","https://www.plotek.pl/plotek/7,154063,31546929,viki-gabor-nie-pokazuje-sie-bez-sztucznych-rzes-jak-wyglada.html"
Smaszcz nadała synowi Hakiela uroczy pseudonim. Tak go określiła [PLOTEK EXCLUSIVE],yapping,"Marcin Hakiel niedawno doczekał się trzeciego dziecka. Tancerz od dłuższego czasu związany jest z Dominiką Serowską, a w maju ogłosili, że spodziewają się pierwszego wspólnego dziecka. Syn pary przysz","https://www.plotek.pl/plotek/7,154063,31546915,paulina-smaszcz-o-synu-marcina-hakiela-i-dominiki-serowskiej.html"
Wojciech Jagielski zniknął z telewizji i poszedł do 'zwykłej' pracy. Narzeka na zarobki,yapping,Wojciech Jagielski swego czasu był jedną z popularniejszych osobowości medialnych w Polsce. Pod koniec lat 90. był gospodarzem cieszącego się dużą oglądalnością talk-show zatytułowanego Wieczór z Wam,"https://www.plotek.pl/plotek/7,154063,31547498,wojciech-jagielski-jakis-czas-temu-zniknal-z-telewizji-dzis.html"
Michalczewski pochwalił się jedyną córką. Ma trzech starszych braci i nosi rzadkie imię,yapping,"Dariusz Michalczewski to nie tylko spełniony pięściarz z sukcesami, ale i ojciec czwórki dzieci. Sportowiec ma trzech synów - Michała, Nicolasa oraz Dariusza, a także jedną córkę. Dziewczynka dostała","https://www.plotek.pl/plotek/7,154063,31546882,michalczewski-pochwalil-sie-jedyna-corka-ma-trzech-starszych.html"
Ukochana Hakiela pokazała twarz syna. W końcu znamy też imię!,yapping,"Marcin Hakiel i Dominika Serowska 4 grudnia poinformowali na Instagramie, że ich syn jest już na świecie. Fani pary bardzo czekali na ten dzień, a gdy do mediów społecznościowych trafiło pierwsze zdję","https://www.plotek.pl/plotek/7,154063,31547311,ukochana-hakiela-pokazala-twarz-syna-w-koncu-znamy-tez-imie.html"
"Doda bryluje na evencie. Nogi do nieba, a tak długich włosów chyba jeszcze nie miała",yapping,"Doda już od jakiegoś czasu nie skupia się wyłącznie na muzyce i koncertowaniu. Nie tak dawno głośno było o jej udziale w dwóch programach Polsatu, a oprócz tego gwiazda stworzyła również własną markę.","https://www.plotek.pl/plotek/7,154063,31547126,doda-bryluje-na-evencie-nogi-do-nieba-a-te-fryzure-zapamietamy.html"
Awantura na spotkaniu z Trzaskowskim. Politykowi puściły nerwy,yapping,23 listopada Rafał Trzaskowski został ogłoszony kandydatem na prezydenta z ramienia KO. Polityk nie marnuje czasu i rozpoczął już kampanię wyborczą. Trzaskowski jeździ po Polsce i spotyka się z mieszk,"https://www.plotek.pl/plotek/7,154063,31547213,awantura-na-spotkaniu-z-trzaskowskim-politykowi-puscily-nerwy.html"
Maciej Stuhr wyznał prawdę o chorobie ojca. 'To będzie brutalne i nie na miejscu',yapping,"Jerzy Stuhr zmarł 9 lipca tego roku. Aktor przez długi czas poważnie chorował, jednak niemal do końca był aktywny zawodowo. Stuhr grał m.in. w spektaklu Geniusz w Teatrze Polonia, a niespełna dwa ty","https://www.plotek.pl/plotek/7,154063,31547056,maciej-stuhr-wyznal-prawde-o-ojcu-to-bedzie-brutalne-co-powiem.html"
"Schreiber nie mogła tego przemilczeć. Mówi, co widziała u Kaczorowskiej w programie",yapping,"Marianna Schreiber i Agnieszka Kaczorowska są uczestniczkami drugiej edycji Królowej przetrwania. Wiele wskazuje na to, że w dżungli panie nie znalazły wspólnego języka. W niedawnej rozmowie z Plotk","https://www.plotek.pl/plotek/7,154063,31546974,schreiber-przerwala-milczenie-dosadnie-odpowiedziala-kaczorowskiej.html"
Kaczorowska o przyjaźni z eks. To mówi sporo o jej relacji z Pelą [PLOTEK EXCLUSIVE],yapping,"Niedawno w mediach zrobiło się głośno na temat rozstania Agnieszki Kaczorowskiej i Macieja Peli. Początkowo jedynie spekulowano, że ich relacja się rozpada. Co więcej, żadna ze stron nie chciała komen","https://www.plotek.pl/plotek/7,154063,31546783,kaczorowska-boi-sie-ze-karma-do-niej-wroci-to-nie-do-konca.html"
Była żona Ibisza wygadała się o rozwodzie i relacji z nową żoną prezentera. Wspomniała o córce,yapping,"Niedawno Krzysztof Ibisz został ojcem. Wśród gratulujących znalazła się wówczas Anna Nowak-Ibisz, z którą prezenter ma 18-letniego syna Vincenta. Teraz była żona gwiazdora pojawiła się w halo tu Pols","https://www.plotek.pl/plotek/7,154063,31546594,byla-zona-ibisza-zdradza-czy-poznala-juz-jego-nowa-corke-zaskakujace.html"
Ten wywiad Królikowskiego to hit. Zapytali go o córkę i zonk,yapping,"Antoni Królikowski dał się poznać jako aktor. Głośno zrobiło się również o jego konflikcie z byłą partnerką Joanna Opozdą. Nieustanne przepychanki słowne miały miejsce nie tylko w sieci, ale również w","https://www.plotek.pl/plotek/7,154063,31546541,ten-wywiad-krolikowskiego-to-hit-zapytali-go-o-corke-i-zonk.html"
Nosowska zaśpiewała przebój Martyniuka i się zaczęło. Armagedon w komentarzach to mało powiedziane,yapping,Z początkiem listopada Katarzyna Nosowska i Błażej Król rozpoczęli wspólną trasę Jenin-Piaseczno. W siedmiu miastach w Polsce muzyczna para ogrywa wydaną 20 września płytę Kasia i Błażej. Okazuje,"https://www.plotek.pl/plotek/7,154063,31546485,nosowska-zaspiewala-martyniuka-bezlitosne-komentarze-brak.html"
Ależ wyznanie! Jacek Poniedziałek o romansie ze znanym reżyserem. 'Skrzywdziłem go',yapping,"Jacek Poniedziałek dał się poznać jako znany aktor. Wystąpił w wielu produkcjach teatralnych i filmowych, a także telewizyjnych. Wielu widzów kojarzy go z serialu M jak miłość. W 2005 roku dokonał p","https://www.plotek.pl/plotek/7,154063,31546469,alez-wyznanie-jacek-poniedzialek-o-romansie-ze-znanym-rezyserem.html"
Sandra Kubicka jest w drugiej ciąży? W emocjonalnym nagraniu odsłoniła brzuch!,yapping,Sandra Kubicka i Alek Baron powitali na świecie syna w maju. Chłopiec urodził się przed planowanym terminem i pierwsze tygodnie życia spędził w szpitalu. Od momentu narodzin syna Kubicka jest w pełni,"https://www.plotek.pl/plotek/7,154063,31546349,sandra-kubicka-jest-w-drugiej-ciazy-odslonila-brzuch-i-wszystko.html"
Mroczna przeszłość Tomasza Jakubiaka. Uzależnienie od narkotyków to początek,yapping,"Tomasz Jakubiak zmaga się z nowotworem jelita cienkiego i dwunastnicy. Na początku grudnia kucharz wyleciał do Izraela, gdzie rozpoczął intensywne leczenie. Choć dziś żona prezentera Anastazja jest dl","https://www.plotek.pl/plotek/7,154063,31546362,mroczna-przeszlosc-tomasza-jakubiaka-uzaleznienie-od-narkotykow.html"
Co łączy brata Bodziannego z Manowską? Rolnik w końcu to powiedział,yapping,"Paweł Bodzianny zaliczył debiut na ekranie TVP w 2014 roku. Ta decyzja zmieniła jego życie - uczestnik nie tylko zdobył fanów w Polsce, ale i miłość. Bodzianny jest szczęśliwy z Martą Paszkin, z którą","https://www.plotek.pl/plotek/7,154063,31545843,pawel-z-rolnik-szuka-zony-o-romansie-brata-z-manowska-czuje.html"
Magdalena Stępień żałuje udziału w 'Królowej przetrwania'. Wspomniała o śmierci syna [PLOTEK EXCLUSIVE],yapping,"Kolejny sezon Królowej przetrwania zapowiada się naprawdę obiecująco. W nowej edycji pojawią się m.in. Paulina Smaszcz, Agnieszka Kaczorowska, Marianna Schreiber i Magdalena Stępień. Podczas konfere","https://www.plotek.pl/plotek/7,154063,31545610,magdalena-stepien-zaluje-udzialu-w-krolowej-przetrwania-wspomniala.html"
Mikołaj Krawczyk usłyszał wyrok ws. alimentów. Jest oświadczenie,yapping,Mikołaj Krawczyk od jakiegoś czasu toczył z Anetą Zając sądową batalię o alimenty na synów. Była partnerka zarzucała aktorowi uchylanie się od regulowania zobowiązań finansowych. W piątek 13 grudnia S,"https://www.plotek.pl/plotek/7,154063,31545552,mikolaj-krawczyk-uslyszal-wyrok-sadu-w-ruch-poszlo-oswiadczenie.html"
Śmierć Piotra Machalicy była wstrząsem. Trzy miesiące wcześniej wziął ślub,yapping,"Pierwszą żoną Piotra Machalicy była aktorka Małgorzata Machalica. Artysta doczekał się z nią dwójki dzieci, które obecnie są już po czterdziestce. Później aktor związał się z Edytą Olszówką. Ich związ","https://www.plotek.pl/plotek/7,154063,31545927,to-nie-edyta-olszowka-byla-jego-wielka-miloscia-piotr-machalica.html"
Tomasz Jakubiak ma takie wsparcie w Izraelu. Rozbrajające zdjęcie,yapping,"Tomasz Jakubiak jakiś czas temu poinformował fanów, że choruje na nowotwór. Juror MasterChefa jakiś czas temu prosił o wsparcie na leczenie, w które zaangażowali się również jego przyjaciele. Obecni","https://www.plotek.pl/plotek/7,154063,31545695,tomasz-jakubiak-i-jego-leczenie-w-izraelu-pokazal-na-zdjeciu.html"
Wiesław Nowobilski zapytany o transfer Darka Stolarza. Tego się nie spodziewaliśmy,yapping,"Dariusz Wardziak, szerzej znany jako Darek Stolarz przez lata był związany ze stacją TVN. Pełnił rolę eksperta przy wielu programach remontowych emitowanych przez stację. Zasłynął jednak głównie dzięk","https://www.plotek.pl/plotek/7,154063,31545634,darek-stolarz-wywolal-zamieszanie-w-polsacie.html"
Karolina Gilon podkreśliła ciążowe krągłości na ściance. Promienieje!,yapping,"Karolina Gilon to kolejna gwiazda, która już niebawem powita na świecie pierwsze dziecko. Niedawno celebrytka wygadała się na antenie Polsatu, że będzie to chłopiec. 14 grudnia w sobotni poranek prowa","https://www.plotek.pl/plotek/7,154063,31545640,karolina-gilon-podkreslila-ciazowe-kraglosci-na-sciance-promienieje.html"
Agata Rubik świętuje urodziny w Nowym Jorku. Jeździ na łyżwach i narzeka,yapping,"Agata i Piotr Rubikowie od jakiegoś czasu mieszkają w Miami, gdzie rozpoczęli zupełnie nowy etap w swoim życiu. Para sporadycznie przyjeżdża do Polski, bo obowiązki w Stanach Zjednoczonych pochłonęły","https://www.plotek.pl/plotek/7,154063,31545715,agata-rubik-wyskoczyla-do-nowego-jorku-nie-obeszlo-sie-bez.html"
